filename,width,height,class,xmin,ymin,xmax,ymax
295_74-framed7180-1.jpg,1280,662,ball,719,500,780,569
295_74-framed7036-1.jpg,1280,662,ball,701,506,753,551
295_74-framed6319-1.jpg,1280,662,ball,616,594,708,663
295_74-framed5745-1.jpg,1280,662,ball,709,352,762,401
295_74-framed4597-1.jpg,1280,662,ball,620,338,666,387
295_74-framed3879-1.jpg,1280,662,ball,557,380,596,429
295_74-framed3449-1.jpg,1280,662,ball,600,364,641,433
295_74-framed2875-1.jpg,1280,662,ball,624,311,669,370
295_74-framed2731-1.jpg,1280,662,ball,757,377,812,425
295_74-framed2588-1.jpg,1280,662,ball,423,367,480,423
295_74-framed2444-1.jpg,1280,662,ball,364,386,417,445
295_74-framed1870-1.jpg,1280,662,ball,662,336,719,393
295_74-framed1440-1.jpg,1280,662,ball,595,435,634,478
295_73-framed866-1.jpg,1280,612,ball,478,445,598,553
295_73-framed580.jpg,1280,720,ball,490,413,588,502
295_73-framed5596-1.jpg,1280,612,ball,1021,512,1055,561
295_73-framed5310-1.jpg,1280,612,ball,1023,506,1055,565
295_73-framed4020.jpg,1280,720,ball,851,431,901,492
295_73-framed2873.jpg,1280,720,ball,673,333,706,374
295_73-framed2730-1.jpg,1280,612,ball,575,328,612,371
295_72-framed968.jpg,1280,720,ball,632,486,703,573
295_72-framed458.jpg,1280,720,ball,604,569,640,648
295_72-framed402.jpg,1280,720,ball,545,567,646,672
295_72-framed2498.jpg,1280,720,ball,421,547,533,667
295_72-framed2441.jpg,1280,720,ball,383,551,458,650
295_72-framed2328.jpg,1280,720,ball,350,500,393,589
295_72-framed1988.jpg,1280,720,ball,492,541,595,644
295_72-framed1705.jpg,1280,720,ball,466,516,573,612
295_72-framed1591.jpg,1280,720,ball,211,498,294,589
295_72-framed1535.jpg,1280,720,ball,181,482,291,590
295_72-framed1478.jpg,1280,720,ball,122,565,266,708
295_72-framed1365.jpg,1280,720,ball,100,567,242,708
295_72-framed1308.jpg,1280,720,ball,429,584,557,702
295_72-framed1138.jpg,1280,720,ball,736,563,870,685
295_72-framed1025.jpg,1280,720,ball,984,486,1067,567
295_71-framed3868.jpg,1280,720,ball,105,247,136,277
295_71-framed3004.jpg,1280,720,ball,1169,300,1193,328
295_70-framed5135.jpg,1280,720,ball,640,122,695,178
295_70-framed5135.jpg,1280,720,ball,735,405,875,547
295_70-framed4707.jpg,1280,720,ball,913,385,1045,500
295_70-framed3283.jpg,1280,720,ball,753,385,857,486
295_69-framed778.jpg,1280,720,ball,265,563,365,662
295_69-framed721.jpg,1280,720,ball,267,573,365,672
295_69-framed664.jpg,1280,720,ball,257,581,363,685
295_69-framed492.jpg,1280,720,ball,575,494,620,539
295_69-framed4788.jpg,1280,720,ball,1005,685,1118,721
295_69-framed4730.jpg,1280,720,ball,664,174,719,227
295_69-framed4673.jpg,1280,720,ball,656,174,711,229
295_69-framed4616.jpg,1280,720,ball,638,476,697,533
295_69-framed4215.jpg,1280,720,ball,508,277,569,334
295_69-framed4100.jpg,1280,720,ball,664,304,705,342
295_69-framed4043.jpg,1280,720,ball,650,247,683,284
295_69-framed3986.jpg,1280,720,ball,650,425,705,484
295_69-framed3871.jpg,1280,720,ball,648,452,851,654
295_69-framed3757.jpg,1280,720,ball,749,514,836,606
293_46-framed3859.jpg,1280,720,ball,539,527,627,605
293_46-framed3715.jpg,1280,720,ball,524,527,607,620
293_46-framed3571.jpg,1280,720,ball,556,454,603,490
293_46-framed2996-1.jpg,1280,612,ball,580,379,695,495
293_46-framed2852.jpg,1280,720,ball,450,365,552,460
293_46-framed2708.jpg,1280,720,ball,298,384,411,497
293_46-framed1989.jpg,1280,720,ball,584,141,657,207
293_46-framed1701.jpg,1280,720,ball,612,426,710,527
293_45-framed7937-1.jpg,1280,612,ball,207,179,237,211
293_45-framed7525-1.jpg,1280,612,ball,241,175,279,209
293_45-framed3003-1.jpg,1280,612,ball,776,388,816,433
293_45-framed19449-1.jpg,1280,612,ball,158,243,215,298
293_45-framed19038-1.jpg,1280,612,ball,855,439,949,537
293_45-framed1769-1.jpg,1280,612,ball,635,192,652,209
293_45-framed17393-1.jpg,1280,612,ball,978,446,1055,518
293_45-framed16160-1.jpg,1280,612,ball,1034,401,1093,463
293_45-framed15337-1.jpg,1280,612,ball,573,350,659,426
293_45-framed11226-1.jpg,1280,612,ball,627,183,652,209
293_45-framed10815-1.jpg,1280,612,ball,569,362,648,433
293_44-framed852.jpg,1280,720,ball,550,405,601,456
293_44-framed711.jpg,1280,720,ball,778,407,816,446
293_44-framed6055.jpg,1280,720,ball,669,377,708,411
293_44-framed5633.jpg,1280,720,ball,571,399,631,460
293_44-framed5211.jpg,1280,720,ball,62,439,147,527
293_44-framed4789.jpg,1280,720,ball,437,382,488,433
293_44-framed4226.jpg,1280,720,ball,708,443,772,505
293_44-framed4086.jpg,1280,720,ball,968,382,1027,439
293_44-framed3523.jpg,1280,720,ball,648,333,703,382
293_44-framed3383.jpg,1280,720,ball,548,341,607,403
293_44-framed2539.jpg,1280,720,ball,333,501,411,569
293_44-framed2258.jpg,1280,720,ball,356,499,409,544
293_44-framed1836.jpg,1280,720,ball,369,467,407,501
293_44-framed1555.jpg,1280,720,ball,565,477,629,541
293_44-framed1273.jpg,1280,720,ball,514,473,584,533
293_43-framed721.jpg,1280,720,ball,453,335,677,566
293_43-framed5877.jpg,1280,720,ball,483,241,588,335
293_43-framed5734.jpg,1280,720,ball,329,425,459,541
293_43-framed4875.jpg,1280,720,ball,806,284,915,365
293_43-framed4302.jpg,1280,720,ball,656,400,797,515
293_43-framed4159.jpg,1280,720,ball,793,288,951,444
293_43-framed3729.jpg,1280,720,ball,466,408,620,551
293_43-framed3586.jpg,1280,720,ball,994,314,1036,365
293_43-framed3156.jpg,1280,720,ball,498,19,722,199
293_43-framed3013.jpg,1280,720,ball,718,338,778,376
293_43-framed2440.jpg,1280,720,ball,645,259,709,344
293_43-framed2297.jpg,1280,720,ball,752,323,816,387
293_43-framed2154.jpg,1280,720,ball,707,316,769,393
293_43-framed1008.jpg,1280,720,ball,878,600,1250,720
293_42-framed963.jpg,1280,720,ball,720,549,885,675
293_42-framed9104.jpg,1280,720,ball,1024,325,1135,417
293_42-framed8697.jpg,1280,720,ball,742,370,814,449
293_42-framed7883.jpg,1280,720,ball,301,389,380,451
293_42-framed5848.jpg,1280,720,ball,645,436,789,556
293_42-framed5440.jpg,1280,720,ball,261,383,333,470
293_42-framed5033.jpg,1280,720,ball,594,423,673,502
293_42-framed4626.jpg,1280,720,ball,932,316,987,359
293_42-framed3812.jpg,1280,720,ball,560,353,622,410
293_42-framed2998.jpg,1280,720,ball,949,391,1060,481
293_42-framed21316.jpg,1280,720,ball,643,316,720,391
293_42-framed20909.jpg,1280,720,ball,562,477,671,590
293_42-framed18060.jpg,1280,720,ball,771,511,883,615
293_42-framed17246.jpg,1280,720,ball,705,438,784,494
293_42-framed16431.jpg,1280,720,ball,568,470,707,620
293_42-framed13989.jpg,1280,720,ball,83,432,182,521
293_42-framed1370.jpg,1280,720,ball,825,402,908,485
293_42-framed13582.jpg,1280,720,ball,521,447,637,573
293_42-framed11954.jpg,1280,720,ball,515,370,615,474
293_42-framed11140.jpg,1280,720,ball,607,286,716,383
293_42-framed10732.jpg,1280,720,ball,684,323,761,400
293_40-framed984-4.jpg,639,279,ball,294,183,322,212
293_40-framed984-3.jpg,640,360,ball,321,172,349,208
293_40-framed928-4.jpg,639,241,ball,301,186,331,218
293_40-framed928-3.jpg,640,360,ball,323,210,353,235
293_40-framed928-1.jpg,640,360,ball,331,190,362,219
293_40-framed873.jpg,1280,720,ball,169,506,393,720
293_40-framed650-4.jpg,640,360,ball,96,144,139,188
293_40-framed650-2.jpg,640,360,ball,2,181,65,235
293_40-framed594-1.jpg,640,360,ball,198,104,274,179
293_40-framed538-2.jpg,640,360,ball,20,141,81,200
293_40-framed538-1.jpg,640,360,ball,149,52,218,122
293_40-framed371.jpg,1280,720,ball,906,419,1092,600
293_40-framed260.jpg,1280,606,ball,1162,321,1280,551
293_40-framed2599-4.jpg,640,360,ball,362,204,391,238
293_40-framed2599-1.jpg,640,360,ball,215,209,278,276
293_40-framed2544-4.jpg,640,360,ball,399,201,425,234
293_40-framed2321-1.jpg,640,360,ball,214,218,287,296
293_40-framed2265-1.jpg,640,360,ball,302,168,357,221
293_40-framed2209-4.jpg,640,360,ball,331,231,359,259
293_40-framed2154-1.jpg,640,360,ball,252,120,290,166
293_40-framed2042-1.jpg,640,360,ball,138,272,207,346
293_40-framed1931-4.jpg,640,360,ball,343,213,371,238
293_40-framed1931-1.jpg,640,360,ball,261,219,315,280
293_40-framed1764-4.jpg,640,360,ball,291,208,321,235
293_40-framed1708-4.jpg,640,360,ball,305,203,327,230
293_40-framed1708-1.jpg,640,360,ball,318,201,370,254
293_40-framed1652-1.jpg,640,360,ball,300,210,347,255
293_40-framed1597-4.jpg,640,360,ball,246,198,276,220
293_40-framed1597-3.jpg,640,360,ball,306,194,340,227
293_40-framed1541-4.jpg,640,360,ball,322,194,354,230
293_40-framed1541-3.jpg,640,360,ball,311,194,344,227
293_40-framed1485-4.jpg,640,360,ball,354,159,385,186
293_40-framed1430-3.jpg,640,360,ball,331,168,361,201
293_40-framed1374-4.jpg,640,360,ball,302,170,334,204
293_40-framed1374-1.jpg,640,360,ball,190,206,212,232
293_40-framed1318-3.jpg,640,360,ball,271,210,302,246
293_40-framed1263-3.jpg,640,360,ball,275,205,307,235
293_40-framed1207-4.jpg,640,360,ball,340,151,375,185
293_40-framed1207-1.jpg,640,360,ball,257,191,290,228
293_40-framed1151-4.jpg,640,360,ball,299,172,329,206
293_40-framed1095-3.jpg,640,360,ball,280,186,314,221
293_40-framed1040-1.jpg,640,360,ball,274,189,299,209
293_38-framed984-1.jpg,960,396,ball,460,208,503,256
293_38-framed761-1.jpg,960,396,ball,468,205,522,260
293_38-framed706-1.jpg,960,396,ball,471,215,518,258
293_38-framed650-1.jpg,960,396,ball,476,210,524,268
293_38-framed594-1.jpg,960,396,ball,470,213,522,260
293_38-framed316-1.jpg,960,396,ball,474,218,518,256
293_38-framed2433-1.jpg,960,396,ball,436,210,471,240
293_38-framed2321-1.jpg,960,396,ball,433,213,473,250
293_38-framed2210-1.jpg,960,396,ball,431,180,482,228
293_38-framed2043-1.jpg,960,396,ball,441,188,489,224
293_38-framed1987-1.jpg,960,396,ball,439,183,484,221
293_38-framed1876-1.jpg,960,396,ball,458,229,497,263
293_38-framed1820-1.jpg,960,396,ball,431,228,465,256
293_38-framed1653-1.jpg,960,396,ball,430,220,474,255
293_38-framed1597-1.jpg,960,396,ball,454,223,498,268
293_38-framed1486-1.jpg,960,396,ball,474,223,510,264
293_38-framed1263-1.jpg,960,396,ball,482,239,527,282
293_38-framed1151-1.jpg,960,396,ball,422,208,463,248
293_38-framed1096-1.jpg,960,396,ball,423,205,462,247
293_38-framed1040-1.jpg,960,396,ball,412,202,468,250
293_37-framed578.jpg,1280,579,ball,776,474,872,562
293_37-framed435.jpg,1280,720,ball,598,346,682,444
293_37-framed3150.jpg,1280,720,ball,604,183,673,256
293_37-framed2864.jpg,1280,720,ball,795,144,872,209
293_37-framed1293.jpg,445,629,ball,157,204,210,252
293_36-framed7131.jpg,1280,720,ball,521,401,571,439
293_36-framed6720.jpg,1280,720,ball,738,435,773,486
293_36-framed5899.jpg,1280,720,ball,720,331,748,364
293_36-framed5488.jpg,1280,720,ball,671,386,702,427
293_36-framed20682.jpg,1280,720,ball,516,604,612,685
293_36-framed19039.jpg,1280,720,ball,297,470,376,586
293_36-framed16165.jpg,1280,720,ball,630,537,699,588
293_36-framed1381.jpg,1280,720,ball,620,441,665,496
293_36-framed12469.jpg,1280,720,ball,490,297,529,346
293_36-framed10826.jpg,1280,720,ball,228,348,260,405
293_36-framed10416.jpg,1280,720,ball,519,321,557,364
293_35-framed959-1.jpg,1280,598,ball,714,246,767,297
293_35-framed9465-1.jpg,1280,598,ball,836,419,952,545
293_35-framed9060-1.jpg,1280,598,ball,588,380,697,492
293_35-framed8654-1.jpg,1280,598,ball,153,372,244,451
293_35-framed8249-1.jpg,1280,598,ball,1039,299,1116,368
293_35-framed6629-1.jpg,1280,598,ball,643,220,679,268
293_35-framed554-1.jpg,1280,598,ball,722,256,765,295
293_35-framed5414-1.jpg,1280,598,ball,1000,346,1169,523
293_35-framed5009-1.jpg,1280,598,ball,948,155,1104,303
293_35-framed25261-1.jpg,1280,598,ball,594,394,683,496
293_35-framed24856-1.jpg,1280,598,ball,663,338,728,407
293_35-framed24046-1.jpg,1280,598,ball,338,327,407,399
293_35-framed23641-1.jpg,1280,598,ball,182,302,252,366
293_35-framed22831-1.jpg,1280,598,ball,385,342,448,404
293_35-framed20401-1.jpg,1280,598,ball,941,408,1057,552
293_35-framed18376-1.jpg,1280,598,ball,786,361,884,469
293_35-framed17971-1.jpg,1280,598,ball,869,233,956,319
293_35-framed16755-1.jpg,1280,598,ball,956,197,1008,247
293_35-framed15945-1.jpg,1280,598,ball,837,315,884,368
293_35-framed13920-1.jpg,1280,598,ball,573,425,677,535
293_35-framed10680-1.jpg,1280,598,ball,376,357,427,406
293_35-framed10275-1.jpg,1280,598,ball,814,351,880,417
293_34-framed9887.jpg,1920,1080,ball,882,504,1010,626
293_34-framed9457.jpg,1920,1080,ball,712,686,851,828
293_34-framed9314.jpg,1920,1080,ball,726,572,848,695
293_34-framed8885.jpg,1920,1080,ball,1022,208,1082,282
293_34-framed8741.jpg,1920,1080,ball,1002,342,1076,424
293_34-framed7882.jpg,1920,1080,ball,1010,734,1119,840
293_34-framed7596.jpg,1920,1080,ball,1082,569,1184,675
293_34-framed6307.jpg,1920,1080,ball,1224,421,1321,515
293_34-framed6163.jpg,1920,1080,ball,1076,376,1156,453
293_34-framed6020.jpg,1920,1080,ball,1153,26,1193,65
293_34-framed6020.jpg,1920,1080,ball,1053,413,1124,484
293_34-framed5734.jpg,1920,1080,ball,1409,125,1449,162
293_34-framed5734.jpg,1920,1080,ball,962,669,1042,757
293_34-framed5591.jpg,1920,1080,ball,1386,65,1417,100
293_34-framed5591.jpg,1920,1080,ball,942,615,1039,706
293_34-framed5161.jpg,1920,1080,ball,934,527,1028,629
293_34-framed4731.jpg,1920,1080,ball,1005,433,1070,498
293_34-framed3586.jpg,1920,1080,ball,786,433,868,527
293_34-framed3442.jpg,1920,1080,ball,917,558,999,638
293_34-framed3299.jpg,1920,1080,ball,954,561,1028,632
293_34-framed292.jpg,1920,1080,ball,999,313,1039,350
293_34-framed2440.jpg,1920,1080,ball,276,538,327,615
293_34-framed2297.jpg,1920,1080,ball,598,518,649,595
293_34-framed2153.jpg,1920,1080,ball,507,700,564,780
293_34-framed2010.jpg,1920,1080,ball,265,780,379,888
293_34-framed16475.jpg,1920,1080,ball,811,569,897,655
293_34-framed15902.jpg,1920,1080,ball,811,786,939,897
293_34-framed15759.jpg,1920,1080,ball,669,697,734,800
293_34-framed15186.jpg,1920,1080,ball,675,794,834,951
293_34-framed1437.jpg,1920,1080,ball,649,438,726,521
293_34-framed14327.jpg,1920,1080,ball,1016,584,1104,677
293_34-framed13754.jpg,1920,1080,ball,649,430,734,509
293_34-framed13611.jpg,1920,1080,ball,806,472,857,521
293_34-framed13467.jpg,1920,1080,ball,695,381,734,435
293_34-framed13038.jpg,1920,1080,ball,714,658,843,797
293_34-framed12895.jpg,1920,1080,ball,706,623,837,754
293_34-framed12751.jpg,1920,1080,ball,714,800,834,868
293_34-framed12322.jpg,1920,1080,ball,561,734,660,817
293_34-framed12178.jpg,1920,1080,ball,794,598,865,677
293_34-framed11749.jpg,1920,1080,ball,1343,472,1446,575
293_34-framed11176.jpg,1920,1080,ball,1147,547,1250,655
293_34-framed11033.jpg,1920,1080,ball,1158,487,1258,592
293_34-framed10890.jpg,1920,1080,ball,1019,333,1059,370
293_34-framed10460.jpg,1920,1080,ball,985,213,1030,262
293_34-framed10317.jpg,1920,1080,ball,982,191,1022,236
293_33-framed9975-1.jpg,1280,634,ball,611,271,632,298
293_33-framed981-1.jpg,1280,634,ball,581,245,600,262
293_33-framed9262-1.jpg,1280,634,ball,1023,395,1051,423
293_33-framed8976-1.jpg,1280,634,ball,808,414,844,446
293_33-framed8548-1.jpg,1280,634,ball,854,410,890,446
293_33-framed8119-1.jpg,1280,634,ball,448,319,615,507
293_33-framed7977-1.jpg,1280,634,ball,687,182,712,201
293_33-framed7834-1.jpg,1280,634,ball,1085,292,1112,323
293_33-framed7548-1.jpg,1280,634,ball,772,402,844,473
293_33-framed7263-1.jpg,1280,634,ball,651,264,677,288
293_33-framed6121-1.jpg,1280,634,ball,457,334,495,368
293_33-framed5978-1.jpg,1280,634,ball,581,370,681,490
293_33-framed5835-1.jpg,1280,634,ball,592,423,655,493
293_33-framed553-1.jpg,1280,634,ball,736,385,770,421
293_33-framed5264-1.jpg,1280,634,ball,972,452,1078,545
293_33-framed4836-1.jpg,1280,634,ball,501,279,533,304
293_33-framed4693-1.jpg,1280,634,ball,744,330,784,366
293_33-framed4408-1.jpg,1280,634,ball,844,252,869,271
293_33-framed3836-1.jpg,1280,634,ball,746,279,780,311
293_33-framed3551-1.jpg,1280,634,ball,751,306,789,345
293_33-framed3408-1.jpg,1280,634,ball,567,296,613,342
293_33-framed3265-1.jpg,1280,634,ball,564,269,594,304
293_33-framed3123-1.jpg,1280,634,ball,628,423,732,520
293_33-framed2694-1.jpg,1280,634,ball,772,304,806,338
293_33-framed2266-1.jpg,1280,634,ball,679,465,736,518
293_33-framed1695-1.jpg,1280,634,ball,393,249,416,266
293_33-framed14972-1.jpg,1280,634,ball,630,273,655,300
293_33-framed14401-1.jpg,1280,634,ball,207,328,247,362
293_33-framed14116-1.jpg,1280,634,ball,531,288,569,315
293_33-framed13545-1.jpg,1280,634,ball,632,271,658,300
293_33-framed13259-1.jpg,1280,634,ball,315,266,334,285
293_33-framed12974-1.jpg,1280,634,ball,628,273,657,296
293_33-framed12831-1.jpg,1280,634,ball,123,304,140,321
293_33-framed12688-1.jpg,1280,634,ball,632,271,660,298
293_33-framed12260-1.jpg,1280,634,ball,569,376,639,455
293_33-framed1124-1.jpg,1280,634,ball,723,448,808,539
293_33-framed10975-1.jpg,1280,634,ball,294,269,359,330
293_33-framed10832-1.jpg,1280,634,ball,338,290,366,321
293_33-framed10261-1.jpg,1280,634,ball,368,245,387,262
293_33-framed10118-1.jpg,1280,634,ball,899,404,979,478
293_32-framed9821.jpg,1280,720,ball,624,214,636,247
293_32-framed9821.jpg,1280,720,ball,353,175,380,205
293_32-framed955.jpg,1280,720,ball,958,163,985,184
293_32-framed955.jpg,1280,720,ball,1252,199,1277,220
293_32-framed955.jpg,1280,720,ball,249,178,275,203
293_32-framed955.jpg,1280,720,ball,159,271,184,296
293_32-framed8612.jpg,1280,720,ball,1125,178,1152,197
293_32-framed8612.jpg,1280,720,ball,846,144,869,165
293_32-framed8612.jpg,1280,720,ball,127,163,156,190
293_32-framed8612.jpg,1280,720,ball,421,232,436,256
293_32-framed8209.jpg,1280,720,ball,985,159,1008,178
293_32-framed8209.jpg,1280,720,ball,285,209,309,237
293_32-framed7806.jpg,1280,720,ball,1030,173,1049,194
293_32-framed7806.jpg,1280,720,ball,30,165,55,190
293_32-framed7806.jpg,1280,720,ball,330,233,357,256
293_32-framed6597.jpg,1280,720,ball,1068,146,1093,167
293_32-framed6597.jpg,1280,720,ball,59,133,89,159
293_32-framed6597.jpg,1280,720,ball,364,197,391,228
293_32-framed6194.jpg,1280,720,ball,1072,148,1099,173
293_32-framed6194.jpg,1280,720,ball,65,137,97,171
293_32-framed6194.jpg,1280,720,ball,372,207,398,233
293_32-framed552.jpg,1280,720,ball,801,148,824,171
293_32-framed552.jpg,1280,720,ball,1070,176,1099,197
293_32-framed552.jpg,1280,720,ball,351,232,381,262
293_32-framed552.jpg,1280,720,ball,70,163,102,194
293_32-framed5388.jpg,1280,720,ball,801,106,827,133
293_32-framed5388.jpg,1280,720,ball,1080,133,1101,157
293_32-framed5388.jpg,1280,720,ball,72,133,93,157
293_32-framed5388.jpg,1280,720,ball,372,195,402,228
293_32-framed4985.jpg,1280,720,ball,799,144,824,169
293_32-framed4985.jpg,1280,720,ball,1068,171,1095,195
293_32-framed4985.jpg,1280,720,ball,74,169,101,197
293_32-framed4985.jpg,1280,720,ball,372,233,404,262
293_32-framed4179.jpg,1280,720,ball,1066,118,1089,140
293_32-framed4179.jpg,1280,720,ball,791,97,812,121
293_32-framed4179.jpg,1280,720,ball,61,135,89,167
293_32-framed4179.jpg,1280,720,ball,368,199,397,228
293_32-framed3776.jpg,1280,720,ball,751,152,774,175
293_32-framed3776.jpg,1280,720,ball,1021,167,1046,192
293_32-framed3776.jpg,1280,720,ball,19,197,47,224
293_32-framed3776.jpg,1280,720,ball,80,129,112,169
293_32-framed3373.jpg,1280,720,ball,1053,116,1080,140
293_32-framed3373.jpg,1280,720,ball,338,120,357,154
293_32-framed3373.jpg,1280,720,ball,195,157,218,184
293_32-framed2970.jpg,1280,720,ball,1061,133,1087,154
293_32-framed2970.jpg,1280,720,ball,345,144,374,169
293_32-framed2970.jpg,1280,720,ball,209,176,232,203
293_32-framed2567.jpg,1280,720,ball,1137,142,1165,167
293_32-framed2567.jpg,1280,720,ball,417,152,442,182
293_32-framed2567.jpg,1280,720,ball,281,186,304,211
293_32-framed23121.jpg,1280,720,ball,605,279,628,304
293_32-framed22315.jpg,1280,720,ball,615,256,636,279
293_32-framed22315.jpg,1280,720,ball,619,307,645,324
293_32-framed20300.jpg,1280,720,ball,1068,201,1095,224
293_32-framed20300.jpg,1280,720,ball,362,209,383,237
293_32-framed20300.jpg,1280,720,ball,636,281,660,302
293_32-framed19494.jpg,1280,720,ball,1258,133,1277,161
293_32-framed19494.jpg,1280,720,ball,962,108,985,127
293_32-framed19494.jpg,1280,720,ball,252,146,275,175
293_32-framed19494.jpg,1280,720,ball,541,213,565,233
293_32-framed19091.jpg,1280,720,ball,1066,144,1085,169
293_32-framed19091.jpg,1280,720,ball,361,171,380,199
293_32-framed19091.jpg,1280,720,ball,300,201,321,224
293_32-framed18688.jpg,1280,720,ball,1032,123,1055,146
293_32-framed18688.jpg,1280,720,ball,321,150,345,178
293_32-framed1761.jpg,1280,720,ball,1112,156,1139,180
293_32-framed1761.jpg,1280,720,ball,395,167,417,190
293_32-framed1761.jpg,1280,720,ball,307,254,338,285
293_32-framed17479.jpg,1280,720,ball,1019,150,1040,171
293_32-framed17479.jpg,1280,720,ball,313,176,340,201
293_32-framed17479.jpg,1280,720,ball,357,228,378,254
293_32-framed16673.jpg,1280,720,ball,949,194,977,214
293_32-framed16673.jpg,1280,720,ball,1239,226,1260,247
293_32-framed16673.jpg,1280,720,ball,254,222,275,249
293_32-framed16673.jpg,1280,720,ball,539,283,569,306
293_32-framed15867.jpg,1280,720,ball,1104,207,1125,226
293_32-framed15867.jpg,1280,720,ball,121,211,146,241
293_32-framed15867.jpg,1280,720,ball,427,266,452,292
293_32-framed15464.jpg,1280,720,ball,1011,188,1032,205
293_32-framed15464.jpg,1280,720,ball,740,156,761,176
293_32-framed15464.jpg,1280,720,ball,11,178,34,209
293_32-framed15464.jpg,1280,720,ball,338,241,364,268
293_32-framed15061.jpg,1280,720,ball,744,123,772,146
293_32-framed15061.jpg,1280,720,ball,1015,144,1046,163
293_32-framed15061.jpg,1280,720,ball,17,156,40,184
293_32-framed15061.jpg,1280,720,ball,345,214,366,239
293_32-framed149.jpg,1280,720,ball,778,131,805,156
293_32-framed149.jpg,1280,720,ball,1051,163,1076,186
293_32-framed149.jpg,1280,720,ball,40,154,74,178
293_32-framed14658.jpg,1280,720,ball,992,135,1011,154
293_32-framed14658.jpg,1280,720,ball,717,112,744,139
293_32-framed14658.jpg,1280,720,ball,315,203,340,233
293_32-framed1358.jpg,1280,720,ball,300,167,328,195
293_32-framed1358.jpg,1280,720,ball,214,262,250,281
