filename,width,height,class,xmin,ymin,xmax,ymax
36_euro_ball_game_1_m_00508.jpg,800,600,ball,418,234,474,293
36_euro_ball_game_1_m_00494.jpg,800,600,ball,437,173,496,232
36_euro_ball_game_1_m_00481.jpg,800,600,ball,355,174,412,234
36_euro_ball_game_1_m_00475.jpg,800,600,ball,322,163,383,226
36_euro_ball_game_1_m_00474.jpg,800,600,ball,316,168,377,231
36_euro_ball_game_1_m_00458.jpg,800,600,ball,339,194,402,257
36_euro_ball_game_1_m_00425.jpg,800,600,ball,360,40,439,122
36_euro_ball_game_1_m_00395.jpg,800,600,ball,134,219,217,298
36_euro_ball_game_1_m_00395.jpg,800,600,ball,557,56,576,72
36_euro_ball_game_1_m_00384.jpg,800,600,ball,138,281,221,359
36_euro_ball_game_1_m_00384.jpg,800,600,ball,566,107,584,123
36_euro_ball_game_1_m_00378.jpg,800,600,ball,148,307,231,386
36_euro_ball_game_1_m_00378.jpg,800,600,ball,573,129,593,146
36_euro_ball_game_1_m_00371.jpg,800,600,ball,173,338,252,414
36_euro_ball_game_1_m_00371.jpg,800,600,ball,592,152,611,169
36_euro_ball_game_1_m_00355.jpg,800,600,ball,270,394,342,464
36_euro_ball_game_1_m_00355.jpg,800,600,ball,624,204,641,221
36_euro_ball_game_1_m_00333.jpg,800,600,ball,464,372,519,427
36_euro_ball_game_1_m_00333.jpg,800,600,ball,607,217,627,234
36_euro_ball_game_1_m_00331.jpg,800,600,ball,488,370,543,425
36_euro_ball_game_1_m_00331.jpg,800,600,ball,617,217,635,234
36_euro_ball_game_1_m_00246.jpg,800,600,ball,724,147,784,206
36_euro_ball_game_1_m_00242.jpg,800,600,ball,702,145,764,206
36_euro_ball_game_1_m_00240.jpg,800,600,ball,706,143,770,202
36_euro_ball_game_1_m_00222.jpg,800,600,ball,566,144,621,198
36_euro_ball_game_1_m_00222.jpg,800,600,ball,715,43,739,63
36_euro_ball_game_1_m_00202.jpg,800,600,ball,363,163,419,222
36_euro_ball_game_1_m_00202.jpg,800,600,ball,541,49,563,70
36_euro_ball_game_1_m_00197.jpg,800,600,ball,519,81,538,99
36_euro_ball_game_1_m_00197.jpg,800,600,ball,337,199,392,257
36_euro_ball_game_1_m_00165.jpg,800,600,ball,569,46,590,64
36_euro_ball_game_1_m_00165.jpg,800,600,ball,340,238,400,296
36_euro_ball_game_1_m_00134.jpg,800,600,ball,343,232,404,296
36_euro_ball_game_1_m_00117.jpg,800,600,ball,392,171,456,240
36_euro_ball_game_1_m_00109.jpg,800,600,ball,442,157,509,227
36_euro_ball_game_1_m_00107.jpg,800,600,ball,455,155,523,225
36_euro_ball_game_1_m_00103.jpg,800,600,ball,467,158,536,228
36_euro_ball_game_1_m_00100.jpg,800,600,ball,473,156,542,226
36_euro_ball_game_1_m_00084.jpg,800,600,ball,477,162,548,233
36_euro_ball_game_1_m_00051.jpg,800,600,ball,344,212,412,283
36_euro_ball_game_1_m_00043.jpg,800,600,ball,262,226,331,297
36_euro_ball_game_1_m_00034.jpg,800,600,ball,196,226,264,297
36_euro_ball_game_1_m_00033.jpg,800,600,ball,190,227,258,296
36_euro_ball_game_1_m_00022.jpg,800,600,ball,128,223,194,292
36_euro_ball_game_1_m_00015.jpg,800,600,ball,85,209,151,278
36_euro_ball_game_1_l_00251.jpg,800,600,ball,268,218,339,294
36_euro_ball_game_1_l_00233.jpg,800,600,ball,191,184,264,255
36_euro_ball_game_1_l_00224.jpg,800,600,ball,132,171,210,245
36_euro_ball_game_1_l_00212.jpg,800,600,ball,65,186,142,258
36_euro_ball_game_1_l_00078.jpg,800,600,ball,287,122,369,208
36_euro_ball_game_1_l_00071.jpg,800,600,ball,276,150,358,240
36_euro_ball_game_1_l_00069.jpg,800,600,ball,279,158,361,244
36_euro_ball_game_1_l_00055.jpg,800,600,ball,264,188,339,266
36_euro_ball_game_1_l_00050.jpg,800,600,ball,296,186,367,263
36_euro_ball_game_1_l_00048.jpg,800,600,ball,307,188,377,266
36_euro_ball_game_1_l_00025.jpg,800,600,ball,274,276,343,345
36_euro_ball_game_1_l_00024.jpg,800,600,ball,274,279,343,348
36_euro_ball_game_1_l_00016.jpg,800,600,ball,275,290,344,359
36_euro_ball_game_1_k_00379.jpg,800,600,ball,480,129,520,167
36_euro_ball_game_1_k_00368.jpg,800,600,ball,482,142,522,180
36_euro_ball_game_1_k_00356.jpg,800,600,ball,471,135,511,176
36_euro_ball_game_1_k_00335.jpg,800,600,ball,419,113,461,158
36_euro_ball_game_1_k_00318.jpg,800,600,ball,322,132,365,177
36_euro_ball_game_1_k_00304.jpg,800,600,ball,339,158,381,199
36_euro_ball_game_1_k_00299.jpg,800,600,ball,349,187,390,228
36_euro_ball_game_1_k_00294.jpg,800,600,ball,357,219,398,260
36_euro_ball_game_1_k_00284.jpg,800,600,ball,390,260,431,301
36_euro_ball_game_1_k_00268.jpg,800,600,ball,416,303,458,346
36_euro_ball_game_1_k_00263.jpg,800,600,ball,427,321,467,361
36_euro_ball_game_1_k_00227.jpg,800,600,ball,488,360,525,398
36_euro_ball_game_1_k_00214.jpg,800,600,ball,462,380,500,419
36_euro_ball_game_1_k_00199.jpg,800,600,ball,482,379,519,418
36_euro_ball_game_1_k_00177.jpg,800,600,ball,491,398,530,436
36_euro_ball_game_1_k_00170.jpg,800,600,ball,514,380,553,419
36_euro_ball_game_1_k_00166.jpg,800,600,ball,515,373,554,413
36_euro_ball_game_1_k_00151.jpg,800,600,ball,513,321,549,358
36_euro_ball_game_1_k_00149.jpg,800,600,ball,509,311,549,350
36_euro_ball_game_1_k_00147.jpg,800,600,ball,509,304,549,345
36_euro_ball_game_1_k_00127.jpg,800,600,ball,406,303,444,339
36_euro_ball_game_1_k_00118.jpg,800,600,ball,356,296,395,332
36_euro_ball_game_1_k_00090.jpg,800,600,ball,145,234,187,274
36_euro_ball_game_1_k_00084.jpg,800,600,ball,95,214,140,256
36_euro_ball_game_1_k_00078.jpg,800,600,ball,31,192,76,235
36_euro_ball_game_1_k_00067.jpg,800,600,ball,6,170,49,214
36_euro_ball_game_1_k_00066.jpg,800,600,ball,10,168,54,211
36_euro_ball_game_1_k_00035.jpg,800,600,ball,150,145,191,185
36_euro_ball_game_1_k_00008.jpg,800,600,ball,271,167,310,206
36_euro_ball_game_1_k_00005.jpg,800,600,ball,276,182,315,218
36_euro_ball_game_1_j_00291.jpg,800,600,ball,358,60,396,109
36_euro_ball_game_1_j_00104.jpg,800,600,ball,287,252,327,300
36_euro_ball_game_1_j_00096.jpg,800,600,ball,232,239,278,286
36_euro_ball_game_1_j_00078.jpg,800,600,ball,149,198,192,244
36_euro_ball_game_1_j_00077.jpg,800,600,ball,144,192,188,241
36_euro_ball_game_1_j_00030.jpg,800,600,ball,95,105,144,156
36_euro_ball_game_1_j_00027.jpg,800,600,ball,100,122,148,173
36_euro_ball_game_1_j_00025.jpg,800,600,ball,107,135,156,186
36_euro_ball_game_1_i_00023.jpg,800,600,ball,287,281,322,319
36_euro_ball_game_1_i_00003.jpg,800,600,ball,303,331,336,365
36_euro_ball_game_1_h_00583.jpg,800,600,ball,272,122,311,164
36_euro_ball_game_1_h_00573.jpg,800,600,ball,284,87,324,129
36_euro_ball_game_1_h_00559.jpg,800,600,ball,336,80,375,122
36_euro_ball_game_1_h_00542.jpg,800,600,ball,425,74,464,117
36_euro_ball_game_1_h_00480.jpg,800,600,ball,710,257,752,299
36_euro_ball_game_1_h_00472.jpg,800,600,ball,688,318,730,360
36_euro_ball_game_1_h_00456.jpg,800,600,ball,637,394,680,436
36_euro_ball_game_1_h_00451.jpg,800,600,ball,625,411,663,455
36_euro_ball_game_1_h_00434.jpg,800,600,ball,519,461,561,503
36_euro_ball_game_1_h_00425.jpg,800,600,ball,437,474,477,513
36_euro_ball_game_1_h_00421.jpg,800,600,ball,410,474,448,515
36_euro_ball_game_1_h_00420.jpg,800,600,ball,403,476,443,514
36_euro_ball_game_1_h_00408.jpg,800,600,ball,309,473,351,515
36_euro_ball_game_1_h_00400.jpg,800,600,ball,235,459,278,501
36_euro_ball_game_1_h_00395.jpg,800,600,ball,185,453,228,495
36_euro_ball_game_1_h_00394.jpg,800,600,ball,174,454,217,496
36_euro_ball_game_1_h_00371.jpg,800,600,ball,34,430,72,476
36_euro_ball_game_1_h_00369.jpg,800,600,ball,29,426,75,468
36_euro_ball_game_1_h_00308.jpg,800,600,ball,25,176,69,219
36_euro_ball_game_1_h_00302.jpg,800,600,ball,65,174,112,214
36_euro_ball_game_1_h_00294.jpg,800,600,ball,113,181,161,221
36_euro_ball_game_1_h_00273.jpg,800,600,ball,273,229,317,271
36_euro_ball_game_1_h_00221.jpg,800,600,ball,453,368,494,411
36_euro_ball_game_1_h_00217.jpg,800,600,ball,465,372,505,409
36_euro_ball_game_1_h_00199.jpg,800,600,ball,535,387,576,425
36_euro_ball_game_1_h_00165.jpg,800,600,ball,575,280,616,319
36_euro_ball_game_1_h_00164.jpg,800,600,ball,575,278,613,316
36_euro_ball_game_1_h_00149.jpg,800,600,ball,524,235,563,274
36_euro_ball_game_1_h_00110.jpg,800,600,ball,308,162,346,201
36_euro_ball_game_1_h_00099.jpg,800,600,ball,257,163,296,203
36_euro_ball_game_1_h_00057.jpg,800,600,ball,176,308,214,345
36_euro_ball_game_1_h_00049.jpg,800,600,ball,172,338,208,377
36_euro_ball_game_1_h_00042.jpg,800,600,ball,168,358,205,397
36_euro_ball_game_1_g_00671.jpg,800,600,ball,206,163,246,207
36_euro_ball_game_1_g_00635.jpg,800,600,ball,414,125,454,170
36_euro_ball_game_1_g_00621.jpg,800,600,ball,516,136,557,182
36_euro_ball_game_1_g_00617.jpg,800,600,ball,539,136,581,181
36_euro_ball_game_1_g_00614.jpg,800,600,ball,539,147,581,192
36_euro_ball_game_1_g_00600.jpg,800,600,ball,507,196,547,238
36_euro_ball_game_1_g_00594.jpg,800,600,ball,488,209,528,251
36_euro_ball_game_1_g_00538.jpg,800,600,ball,212,286,255,328
36_euro_ball_game_1_g_00468.jpg,800,600,ball,57,292,103,338
36_euro_ball_game_1_g_00443.jpg,800,600,ball,142,207,186,250
36_euro_ball_game_1_g_00439.jpg,800,600,ball,153,200,197,243
36_euro_ball_game_1_g_00380.jpg,800,600,ball,529,181,572,225
36_euro_ball_game_1_g_00363.jpg,800,600,ball,552,190,593,232
36_euro_ball_game_1_g_00314.jpg,800,600,ball,320,225,359,268
36_euro_ball_game_1_g_00305.jpg,800,600,ball,326,191,365,234
36_euro_ball_game_1_g_00303.jpg,800,600,ball,327,182,367,227
36_euro_ball_game_1_g_00262.jpg,800,600,ball,483,96,526,139
36_euro_ball_game_1_g_00238.jpg,800,600,ball,498,198,541,241
36_euro_ball_game_1_g_00223.jpg,800,600,ball,501,229,544,270
36_euro_ball_game_1_g_00219.jpg,800,600,ball,487,238,530,279
36_euro_ball_game_1_g_00194.jpg,800,600,ball,475,247,517,289
36_euro_ball_game_1_g_00181.jpg,800,600,ball,456,278,494,321
36_euro_ball_game_1_g_00172.jpg,800,600,ball,387,243,427,285
36_euro_ball_game_1_g_00146.jpg,800,600,ball,186,228,231,271
36_euro_ball_game_1_g_00139.jpg,800,600,ball,141,221,186,264
36_euro_ball_game_1_g_00130.jpg,800,600,ball,142,209,187,252
36_euro_ball_game_1_g_00080.jpg,800,600,ball,208,205,252,248
36_euro_ball_game_1_g_00064.jpg,800,600,ball,293,191,335,234
36_euro_ball_game_1_g_00053.jpg,800,600,ball,350,169,390,212
36_euro_ball_game_1_g_00052.jpg,800,600,ball,357,166,397,209
36_euro_ball_game_1_g_00011.jpg,800,600,ball,497,112,543,158
36_euro_ball_game_1_f_00130.jpg,800,600,ball,375,285,404,314
36_euro_ball_game_1_f_00128.jpg,800,600,ball,379,274,408,303
36_euro_ball_game_1_f_00109.jpg,800,600,ball,435,185,466,217
36_euro_ball_game_1_f_00108.jpg,800,600,ball,438,172,473,207
36_euro_ball_game_1_f_00087.jpg,800,600,ball,478,217,512,254
36_euro_ball_game_1_f_00086.jpg,800,600,ball,478,223,511,255
36_euro_ball_game_1_f_00082.jpg,800,600,ball,471,243,505,278
36_euro_ball_game_1_f_00070.jpg,800,600,ball,428,273,458,305
36_euro_ball_game_1_f_00015.jpg,800,600,ball,105,231,139,253
36_euro_ball_game_1_e_00034.jpg,800,600,ball,467,196,501,232
36_euro_ball_game_1_e_00026.jpg,800,600,ball,467,170,503,207
36_euro_ball_game_1_e_00009.jpg,800,600,ball,449,111,483,146
36_euro_ball_game_1_e_00004.jpg,800,600,ball,426,110,460,145
36_euro_ball_game_1_d_00467.jpg,800,600,ball,458,266,485,293
36_euro_ball_game_1_d_00432.jpg,800,600,ball,465,256,491,286
36_euro_ball_game_1_d_00423.jpg,800,600,ball,498,252,527,281
36_euro_ball_game_1_d_00422.jpg,800,600,ball,501,252,530,281
36_euro_ball_game_1_d_00415.jpg,800,600,ball,549,257,576,286
36_euro_ball_game_1_d_00400.jpg,800,600,ball,507,252,534,282
36_euro_ball_game_1_d_00386.jpg,800,600,ball,468,247,496,277
36_euro_ball_game_1_d_00362.jpg,800,600,ball,342,236,371,265
36_euro_ball_game_1_d_00325.jpg,800,600,ball,36,223,88,266
36_euro_ball_game_1_d_00322.jpg,800,600,ball,13,217,58,257
36_euro_ball_game_1_d_00317.jpg,800,600,ball,4,195,43,235
36_euro_ball_game_1_d_00310.jpg,800,600,ball,12,154,54,186
36_euro_ball_game_1_d_00294.jpg,800,600,ball,84,87,116,118
36_euro_ball_game_1_d_00269.jpg,800,600,ball,205,86,241,115
36_euro_ball_game_1_d_00256.jpg,800,600,ball,280,108,320,144
36_euro_ball_game_1_d_00251.jpg,800,600,ball,313,122,357,154
36_euro_ball_game_1_d_00234.jpg,800,600,ball,405,150,441,186
36_euro_ball_game_1_b_00033.jpg,800,600,ball,351,226,414,290
36_euro_ball_game_1_b_00027.jpg,800,600,ball,367,202,423,262
36_euro_ball_game_1_a_00073.jpg,800,600,ball,494,265,523,296
36_euro_ball_game_1_a_00070.jpg,800,600,ball,503,252,530,281
36_euro_ball_game_1_a_00054.jpg,800,600,ball,550,173,577,201
36_euro_ball_game_1_a_00042.jpg,800,600,ball,568,77,599,112
36_euro_ball_game_1_a_00036.jpg,800,600,ball,546,47,575,78
36_euro_ball_game_1_a_00012.jpg,800,600,ball,425,81,455,111
36_euro_ball_game_1_a_00005.jpg,800,600,ball,402,97,429,123
35_euro_ball_01_j_00128.jpg,800,600,ball,375,207,517,357
35_euro_ball_01_j_00126.jpg,800,600,ball,391,203,542,353
35_euro_ball_01_i_00185.jpg,800,600,ball,340,34,391,92
35_euro_ball_01_h_00261.jpg,800,600,ball,206,394,316,504
35_euro_ball_01_h_00260.jpg,800,600,ball,215,383,323,494
35_euro_ball_01_h_00224.jpg,800,600,ball,225,454,339,565
35_euro_ball_01_h_00212.jpg,800,600,ball,270,444,396,556
35_euro_ball_01_h_00166.jpg,800,600,ball,197,282,421,485
35_euro_ball_01_h_00126.jpg,800,600,ball,376,193,512,316
35_euro_ball_01_h_00096.jpg,800,600,ball,318,94,474,205
35_euro_ball_01_h_00087.jpg,800,600,ball,287,76,404,195
35_euro_ball_01_h_00048.jpg,800,600,ball,298,56,384,146
35_euro_ball_01_h_00001.jpg,800,600,ball,169,135,253,242
35_euro_ball_01_g_00280.jpg,800,600,ball,419,277,508,370
35_euro_ball_01_g_00161.jpg,800,600,ball,40,175,138,259
35_euro_ball_01_g_00130.jpg,800,600,ball,278,138,378,234
35_euro_ball_01_g_00040.jpg,800,600,ball,343,22,458,136
35_euro_ball_01_g_00021.jpg,800,600,ball,369,48,492,152
35_euro_ball_01_f_00478.jpg,800,600,ball,248,165,301,222
35_euro_ball_01_f_00460.jpg,800,600,ball,286,192,334,244
35_euro_ball_01_f_00439.jpg,800,600,ball,291,270,339,324
35_euro_ball_01_f_00405.jpg,800,600,ball,170,290,215,339
35_euro_ball_01_f_00351.jpg,800,600,ball,304,199,353,248
35_euro_ball_01_d_00269.jpg,800,600,ball,360,227,522,389
35_euro_ball_01_d_00264.jpg,800,600,ball,380,226,534,378
35_euro_ball_01_d_00257.jpg,800,600,ball,407,169,553,314
35_euro_ball_01_d_00226.jpg,800,600,ball,495,142,602,250
35_euro_ball_01_d_00082.jpg,800,600,ball,365,99,468,203
35_euro_ball_01_c_00026.jpg,800,600,ball,264,130,478,347
35_euro_ball_01_b_00289.jpg,800,600,ball,315,189,381,256
35_euro_ball_01_b_00131.jpg,800,600,ball,627,130,715,215
35_euro_ball_01_b_00103.jpg,800,600,ball,535,163,634,258
35_euro_ball_01_a_00604.jpg,800,600,ball,306,296,385,375
35_euro_ball_01_a_00486.jpg,800,600,ball,101,239,191,325
35_euro_ball_01_a_00448.jpg,800,600,ball,285,108,343,166
35_euro_ball_01_a_00356.jpg,800,600,ball,245,67,377,201
35_euro_ball_01_a_00348.jpg,800,600,ball,235,115,367,249
35_euro_ball_01_a_00328.jpg,800,600,ball,362,128,478,243
35_euro_ball_01_a_00250.jpg,800,600,ball,416,314,517,413
35_euro_ball_01_a_00005.jpg,800,600,ball,144,124,207,189
32_leipzig_robocup16_010.682.jpg,800,600,ball,226,140,304,216
32_leipzig_robocup16_010.446.jpg,800,600,ball,627,160,696,226
32_leipzig_robocup16_010.347.jpg,800,600,ball,302,49,363,111
32_leipzig_robocup16_010.316.jpg,800,600,ball,283,292,354,359
32_leipzig_robocup16_010.235.jpg,800,600,ball,118,74,182,144
32_leipzig_robocup16_010.177.jpg,800,600,ball,312,95,369,150
32_leipzig_robocup16_010.118.jpg,800,600,ball,143,456,263,562
32_leipzig_robocup16_009.959.jpg,800,600,ball,531,434,638,546
32_leipzig_robocup16_009.898.jpg,800,600,ball,622,241,674,298
32_leipzig_robocup16_009.888.jpg,800,600,ball,528,247,591,299
32_leipzig_robocup16_009.880.jpg,800,600,ball,456,233,517,302
32_leipzig_robocup16_009.871.jpg,800,600,ball,416,260,478,329
32_leipzig_robocup16_009.845.jpg,800,600,ball,406,349,491,438
32_leipzig_robocup16_009.841.jpg,800,600,ball,420,366,509,448
32_leipzig_robocup16_009.703.jpg,800,600,ball,361,195,407,265
32_leipzig_robocup16_009.703.jpg,800,600,ball,354,197,406,253
30_leipzig_robocup16_008.564.jpg,800,600,ball,372,366,462,455
30_leipzig_robocup16_008.551.jpg,800,600,ball,316,181,396,264
30_leipzig_robocup16_008.546.jpg,800,600,ball,267,63,350,158
30_leipzig_robocup16_008.538.jpg,800,600,ball,220,50,307,133
30_leipzig_robocup16_008.278.jpg,800,600,ball,193,365,281,449
30_leipzig_robocup16_008.209.jpg,800,600,ball,310,230,365,285
30_leipzig_robocup16_008.096.jpg,800,600,ball,92,77,181,166
30_leipzig_robocup16_007.994.jpg,800,600,ball,646,173,740,262
30_leipzig_robocup16_007.965.jpg,800,600,ball,692,77,783,165
30_leipzig_robocup16_007.951.jpg,800,600,ball,628,158,727,252
30_leipzig_robocup16_007.937.jpg,800,600,ball,535,197,652,308
30_leipzig_robocup16_007.820.jpg,800,600,ball,454,136,539,223
30_leipzig_robocup16_007.743.jpg,800,600,ball,281,140,369,232
30_leipzig_robocup16_007.715.jpg,800,600,ball,297,51,375,133
30_leipzig_robocup16_007.704.jpg,800,600,ball,316,155,405,247
25_ball_move_1_01122.jpg,800,600,ball,162,85,220,145
25_ball_move_1_01107.jpg,800,600,ball,155,109,213,162
25_ball_move_1_01077.jpg,800,600,ball,0,68,53,134
 
25_ball_move_1_00990.jpg,800,600,ball,56,155,116,212
25_ball_move_1_00980.jpg,800,600,ball,72,184,131,246
25_ball_move_1_00847.jpg,800,600,ball,571,193,625,247
25_ball_move_1_00817.jpg,800,600,ball,574,174,629,233
25_ball_move_1_00775.jpg,800,600,ball,578,176,630,228
25_ball_move_1_00673.jpg,800,600,ball,618,189,671,244
25_ball_move_1_00661.jpg,800,600,ball,611,192,666,247
25_ball_move_1_00623.jpg,800,600,ball,561,198,616,253
25_ball_move_1_00387.jpg,800,600,ball,410,524,585,600
25_ball_move_1_00387.jpg,800,600,ball,423,526,582,599
25_ball_move_1_00134.jpg,800,600,ball,414,113,448,152
25_ball_move_1_00129.jpg,800,600,ball,414,118,447,154
25_ball_move_1_00024.jpg,800,600,ball,393,86,419,110
258_cframe0383.jpg,640,360,ball,31,111,102,176
258_cframe0383.jpg,640,360,ball,375,42,589,249
258_cframe0381.jpg,640,360,ball,375,59,588,264
258_cframe0381.jpg,640,360,ball,29,121,102,187
258_cframe0377.jpg,640,360,ball,30,118,101,182
258_cframe0377.jpg,640,360,ball,371,59,578,260
258_cframe0370.jpg,640,360,ball,41,126,113,190
258_cframe0370.jpg,640,360,ball,381,78,596,284
258_cframe0347.jpg,640,360,ball,195,68,253,126
258_cframe0347.jpg,640,360,ball,473,116,640,322
258_cframe0333.jpg,640,360,ball,77,94,144,154
258_cframe0333.jpg,640,360,ball,414,73,615,263
258_cframe0332.jpg,640,360,ball,81,95,148,157
258_cframe0332.jpg,640,360,ball,421,74,627,266
258_cframe0326.jpg,640,360,ball,90,108,157,169
258_cframe0326.jpg,640,360,ball,430,97,637,292
258_cframe0311.jpg,640,360,ball,327,139,508,320
258_cframe0269.jpg,640,360,ball,362,124,515,277
258_cframe0254.jpg,640,360,ball,363,111,519,265
258_cframe0241.jpg,640,360,ball,367,127,539,293
258_cframe0231.jpg,640,360,ball,340,163,517,335
258_cframe0226.jpg,640,360,ball,329,133,503,308
258_cframe0170.jpg,640,360,ball,401,237,627,359
258_cframe0154.jpg,640,360,ball,279,57,456,238
258_cframe0146.jpg,640,360,ball,290,4,460,179
258_cframe0113.jpg,640,360,ball,302,0,517,213
258_cframe0072.jpg,640,360,ball,254,182,397,329
258_cframe0065.jpg,640,360,ball,253,174,400,325
258_cframe0051.jpg,640,360,ball,205,208,378,359
258_cframe0029.jpg,640,360,ball,149,154,330,337
258_bframe0443.jpg,640,360,ball,225,224,333,333
258_bframe0429.jpg,640,360,ball,209,230,323,343
258_bframe0407.jpg,640,360,ball,209,86,381,259
258_bframe0402.jpg,640,360,ball,215,96,387,269
258_bframe0342.jpg,640,360,ball,331,224,439,332
258_bframe0338.jpg,640,360,ball,345,236,455,350
258_bframe0330.jpg,640,360,ball,317,212,437,336
258_bframe0327.jpg,640,360,ball,303,186,429,314
258_bframe0324.jpg,640,360,ball,299,182,425,310
258_bframe0296.jpg,640,360,ball,317,250,427,358
258_bframe0188.jpg,640,360,ball,255,203,362,313
258_bframe0149.jpg,640,360,ball,197,133,352,289
258_bframe0144.jpg,640,360,ball,235,211,398,359
258_bframe0139.jpg,640,360,ball,331,225,500,359
258_bframe0136.jpg,640,360,ball,351,141,516,309
258_bframe0127.jpg,640,360,ball,253,117,414,279
258_bframe0095.jpg,640,360,ball,185,143,318,275
258_bframe0086.jpg,640,360,ball,253,135,372,257
258_bframe0065.jpg,640,360,ball,257,155,366,267
258_bframe0063.jpg,640,360,ball,261,177,370,289
258_bframe0061.jpg,640,360,ball,273,223,382,337
258_bframe0026.jpg,640,360,ball,259,209,358,311
 
 
 
 
258_aframe0331.jpg,640,360,ball,206,198,406,358
258_aframe0291.jpg,640,360,ball,138,266,252,358
258_aframe0286.jpg,640,360,ball,168,232,276,340
258_aframe0252.jpg,640,360,ball,230,48,380,200
258_aframe0250.jpg,640,360,ball,208,12,374,182
258_aframe0246.jpg,640,360,ball,216,0,386,164
258_aframe0245.jpg,640,360,ball,224,0,392,166
258_aframe0229.jpg,640,360,ball,224,162,346,288
258_aframe0223.jpg,640,360,ball,210,150,326,268
258_aframe0213.jpg,640,360,ball,258,154,356,252
258_aframe0199.jpg,640,360,ball,244,304,340,358
258_aframe0164.jpg,640,360,ball,83,24,312,247
258_aframe0151.jpg,640,360,ball,23,72,244,285
258_aframe0127.jpg,640,360,ball,153,38,341,225
258_aframe0126.jpg,640,360,ball,168,54,352,241
258_aframe0116.jpg,640,360,ball,165,64,349,252
258_aframe0114.jpg,640,360,ball,164,62,342,243
258_aframe0099.jpg,640,360,ball,273,94,406,226
258_aframe0094.jpg,640,360,ball,353,139,473,257
258_aframe0087.jpg,640,360,ball,373,161,483,271
258_aframe0072.jpg,640,360,ball,297,129,399,233
258_aframe0071.jpg,640,360,ball,273,137,377,239
258_aframe0064.jpg,640,360,ball,153,133,263,239
258_aframe0058.jpg,640,360,ball,181,145,281,241
 
 
 
97_26_01_2018__18_40_34_1445_upper.jpg,640,480,ball,157,147,180,171
 
 
 
 
 
 
36_euro_ball_game_1_n_00968.jpg,800,600,ball,286,154,320,188
36_euro_ball_game_1_n_00944.jpg,800,600,ball,187,180,225,217
36_euro_ball_game_1_n_00927.jpg,800,600,ball,194,272,230,307
36_euro_ball_game_1_n_00924.jpg,800,600,ball,208,287,244,323
36_euro_ball_game_1_n_00919.jpg,800,600,ball,212,324,248,359
36_euro_ball_game_1_n_00908.jpg,800,600,ball,211,383,246,419
36_euro_ball_game_1_n_00895.jpg,800,600,ball,179,386,215,423
