filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20181003_152400696_BURST014.jpg,3264,1836,ball,1249,456,2181,1372
IMG_20181003_152400696_BURST013.jpg,3264,1836,ball,1233,852,2278,1828
IMG_20181003_152400696_BURST012.jpg,3264,1836,ball,1152,1045,2117,1838
IMG_20181003_152400696_BURST011.jpg,3264,1836,ball,1040,1511,1903,1838
IMG_20181003_152400696_BURST010.jpg,3264,1836,ball,997,1227,1897,1838
IMG_20181003_152400696_BURST009.jpg,3264,1836,ball,1024,911,1962,1838
IMG_20181003_152400696_BURST008.jpg,3264,1836,ball,1093,761,2138,1838
IMG_20181003_152400696_BURST007.jpg,3264,1836,ball,1495,949,2567,1838
IMG_20181003_152400696_BURST006.jpg,3264,1836,ball,1361,809,2331,1774
IMG_20181003_152400696_BURST005.jpg,3264,1836,ball,1426,702,2380,1619
IMG_20181003_152400696_BURST004.jpg,3264,1836,ball,1324,638,2214,1495
IMG_20181003_152400696_BURST003.jpg,3264,1836,ball,1190,531,2047,1329
IMG_20181003_152400696_BURST002.jpg,3264,1836,ball,1361,611,2101,1372
IMG_20181003_152400696_BURST001.jpg,3264,1836,ball,1040,654,1720,1372
IMG_20181003_152400696_BURST000_COVER.jpg,3264,1836,ball,1576,375,2267,1050
IMG_20181003_152336183_BURST019.jpg,3264,1836,ball,1324,407,1597,702
IMG_20181003_152336183_BURST018.jpg,3264,1836,ball,1072,557,1415,874
IMG_20181003_152336183_BURST017.jpg,3264,1836,ball,1490,681,1838,1040
IMG_20181003_152336183_BURST016.jpg,3264,1836,ball,1506,965,1817,1281
IMG_20181003_152336183_BURST015.jpg,3264,1836,ball,1372,949,1688,1270
IMG_20181003_152336183_BURST014.jpg,3264,1836,ball,1377,766,1694,1109
IMG_20181003_152336183_BURST013.jpg,3264,1836,ball,1404,825,1715,1174
IMG_20181003_152336183_BURST012.jpg,3264,1836,ball,1297,852,1629,1190
IMG_20181003_152336183_BURST011.jpg,3264,1836,ball,1067,863,1361,1163
IMG_20181003_152336183_BURST010.jpg,3264,1836,ball,1238,750,1490,1018
IMG_20181003_152336183_BURST009.jpg,3264,1836,ball,1393,606,1629,831
IMG_20181003_152336183_BURST008.jpg,3264,1836,ball,1324,638,1570,884
IMG_20181003_152336183_BURST007.jpg,3264,1836,ball,1318,649,1586,890
IMG_20181003_152336183_BURST006.jpg,3264,1836,ball,1554,622,1876,943
IMG_20181003_152336183_BURST005.jpg,3264,1836,ball,1147,450,1661,863
IMG_20181003_152336183_BURST004.jpg,3264,1836,ball,1581,1410,2197,1838
IMG_20181003_152336183_BURST003.jpg,3264,1836,ball,1506,890,2031,1420
IMG_20181003_152336183_BURST002.jpg,3264,1836,ball,1410,745,1897,1184
IMG_20181003_152336183_BURST001.jpg,3264,1836,ball,1431,820,1887,1243
IMG_20181003_152336183_BURST000_COVER.jpg,3264,1836,ball,1393,804,1844,1211
IMG_20181003_152333452.jpg,3264,1836,ball,1249,895,1720,1361
IMG_20181003_152331071.jpg,3264,1836,ball,1254,874,1704,1356
IMG_20181003_152328433.jpg,3264,1836,ball,1335,922,1763,1351
IMG_20181003_152325729_HDR.jpg,3264,1836,ball,1163,847,1635,1297
IMG_20181003_152303435_HDR.jpg,3264,1836,ball,1008,557,1919,1479
IMG_20181003_152302186_HDR.jpg,3264,1836,ball,1067,461,1988,1335
IMG_20181003_152259936.jpg,3264,1836,ball,986,895,1924,1806
IMG_20181003_152256629.jpg,3264,1836,ball,981,745,1897,1710
IMG_20181003_152254516.jpg,3264,1836,ball,1115,632,1946,1501
IMG_20181003_152251571_HDR.jpg,3264,1836,ball,1045,590,2026,1619
IMG_20181003_152233339.jpg,3264,1836,ball,1329,643,1828,1158
IMG_20181003_152232065.jpg,3264,1836,ball,1308,434,1838,1008
IMG_20181003_152225555.jpg,3264,1836,ball,472,531,2047,1838
IMG_20181003_152224280.jpg,3264,1836,ball,616,300,2117,1763
IMG_20181003_152223136.jpg,3264,1836,ball,552,75,2058,1592
IMG_20181003_152220457.jpg,3264,1836,ball,348,16,3017,1838
IMG_20181003_152219107.jpg,3264,1836,ball,670,0,3264,1699
IMG_20181003_152213988.jpg,3264,1836,ball,831,273,1988,1431
IMG_20181003_152209874.jpg,3264,1836,ball,1211,702,1726,1179
IMG_20181001_165510462_BURST006.jpg,3264,1836,ball,927,724,1163,959
IMG_20181001_165510462_BURST005.jpg,3264,1836,ball,975,724,1222,981
IMG_20181001_165510462_BURST004.jpg,3264,1836,ball,1324,707,1656,1008
IMG_20181001_165510462_BURST003.jpg,3264,1836,ball,1983,691,2294,1018
IMG_20181001_165510462_BURST002.jpg,3264,1836,ball,1211,541,1544,900
IMG_20181001_165510462_BURST001.jpg,3264,1836,ball,1270,563,1635,959
IMG_20181001_165510462_BURST000_COVER.jpg,3264,1836,ball,1324,638,1704,1018
IMG_20181001_165458537_BURST006.jpg,3264,1836,ball,1356,756,1554,884
IMG_20181001_165458537_BURST005.jpg,3264,1836,ball,1737,949,1913,1093
IMG_20181001_165458537_BURST004.jpg,3264,1836,ball,1812,868,2026,1029
IMG_20181001_165458537_BURST003.jpg,3264,1836,ball,1919,1024,2090,1152
IMG_20181001_165458537_BURST002.jpg,3264,1836,ball,1678,804,1860,975
IMG_20181001_165458537_BURST001.jpg,3264,1836,ball,1297,681,1517,852
IMG_20181001_165458537_BURST000_COVER.jpg,3264,1836,ball,1324,590,1485,777
IMG_20181001_165448377_BURST004.jpg,3264,1836,ball,1217,509,1624,970
IMG_20181001_165448377_BURST003.jpg,3264,1836,ball,981,386,1410,804
IMG_20181001_165448377_BURST002.jpg,3264,1836,ball,1077,547,1517,975
IMG_20181001_165448377_BURST001.jpg,3264,1836,ball,1495,418,1908,809
IMG_20181001_165448377_BURST000_COVER.jpg,3264,1836,ball,1388,230,1844,659
IMG_20181001_165426147_BURST007.jpg,1836,3264,ball,0,1293,1055,2680
IMG_20181001_165426147_BURST006.jpg,1836,3264,ball,0,1348,458,2421
IMG_20181001_165426147_BURST005.jpg,1836,3264,ball,0,1522,820,2541
IMG_20181001_165426147_BURST004.jpg,1836,3264,ball,621,1369,1565,2303
IMG_20181001_165426147_BURST003.jpg,1836,3264,ball,0,1278,907,2279
IMG_20181001_165426147_BURST002.jpg,1836,3264,ball,3,1155,986,2080
IMG_20181001_165426147_BURST001.jpg,1836,3264,ball,118,1103,1146,1935
IMG_20181001_165426147_BURST000_COVER.jpg,1836,3264,ball,434,1049,1239,2032
IMG_20181001_165401758_BURST007.jpg,3264,1836,ball,1554,627,2042,1126
IMG_20181001_165401758_BURST006.jpg,3264,1836,ball,1463,348,1972,874
IMG_20181001_165401758_BURST005.jpg,3264,1836,ball,1533,493,2069,1024
IMG_20181001_165401758_BURST004.jpg,3264,1836,ball,1538,482,2069,1072
IMG_20181001_165401758_BURST002.jpg,3264,1836,ball,1769,772,2214,1147
IMG_20181001_165401758_BURST001.jpg,3264,1836,ball,1672,600,2224,1168
IMG_20181001_165401758_BURST000_COVER.jpg,3264,1836,ball,1485,600,1956,1088
IMG_20181001_165345999_BURST007.jpg,3264,1836,ball,1179,568,2503,1838
IMG_20181001_165345999_BURST006.jpg,3264,1836,ball,1131,0,2181,1158
IMG_20181001_165345999_BURST005.jpg,3264,1836,ball,884,48,2133,1211
IMG_20181001_165345999_BURST004.jpg,3264,1836,ball,965,557,2272,1726
IMG_20181001_165345999_BURST003.jpg,3264,1836,ball,1083,16,2455,1286
IMG_20181001_165345999_BURST002.jpg,3264,1836,ball,1050,54,2583,1592
IMG_20181001_165345999_BURST001.jpg,3264,1836,ball,922,48,2353,1490
IMG_20181001_165345999_BURST000_COVER.jpg,3264,1836,ball,772,139,2171,1533
IMG_20181001_165335644_BURST008.jpg,3264,1836,ball,445,1008,1469,1838
IMG_20181001_165335644_BURST007.jpg,3264,1836,ball,107,874,1152,1828
IMG_20181001_165335644_BURST006.jpg,3264,1836,ball,230,413,1297,1495
IMG_20181001_165335644_BURST005.jpg,3264,1836,ball,729,724,1731,1726
IMG_20181001_165335644_BURST004.jpg,3264,1836,ball,1104,793,2026,1720
IMG_20181001_165335644_BURST003.jpg,3264,1836,ball,1485,777,2155,1549
IMG_20181001_165335644_BURST002.jpg,3264,1836,ball,1313,707,1560,1329
IMG_20181001_165335644_BURST001.jpg,3264,1836,ball,1474,531,1833,1217
IMG_20181001_165335644_BURST000_COVER.jpg,3264,1836,ball,1420,482,1822,1147
IMG_20181001_165310742_BURST007.jpg,3264,1836,ball,1281,289,2787,1838
IMG_20181001_165310742_BURST006.jpg,3264,1836,ball,1050,59,2937,1774
IMG_20181001_165310742_BURST005.jpg,3264,1836,ball,1179,209,2819,1828
IMG_20181001_165310742_BURST004.jpg,3264,1836,ball,1067,498,2181,1656
IMG_20181001_165310742_BURST003.jpg,3264,1836,ball,1881,638,2766,1549
IMG_20181001_165310742_BURST002.jpg,3264,1836,ball,1860,541,2530,1383
IMG_20181001_165310742_BURST001.jpg,3264,1836,ball,1935,493,2508,1265
IMG_20181001_165310742_BURST000_COVER.jpg,3264,1836,ball,1742,386,2267,1034
IMG_20181001_165259792_BURST003.jpg,3264,1836,ball,1538,1544,2149,1838
IMG_20181001_165259792_BURST002.jpg,3264,1836,ball,1249,1067,2069,1822
IMG_20181001_165259792_BURST001.jpg,3264,1836,ball,1201,665,2106,1469
IMG_20181001_165259792_BURST000_COVER.jpg,3264,1836,ball,1292,600,2090,1393
IMG_20181001_165240877_BURST007.jpg,3264,1836,ball,943,1501,2369,1838
IMG_20181001_165240877_BURST006.jpg,3264,1836,ball,145,793,2503,1838
IMG_20181001_165240877_BURST005.jpg,3264,1836,ball,0,0,2289,1828
IMG_20181001_165240877_BURST004.jpg,3264,1836,ball,568,895,1844,1838
IMG_20181001_165240877_BURST003.jpg,3264,1836,ball,1361,1168,2160,1838
IMG_20181001_165240877_BURST002.jpg,3264,1836,ball,1109,1168,1962,1838
IMG_20181001_165240877_BURST001.jpg,3264,1836,ball,965,1168,1951,1838
IMG_20181001_165240877_BURST000_COVER.jpg,3264,1836,ball,868,1088,2021,1838
IMG_20181001_165213168_BURST019.jpg,3264,1836,ball,86,161,1393,1420
IMG_20181001_165213168_BURST018.jpg,3264,1836,ball,182,145,1479,1393
IMG_20181001_165213168_BURST017.jpg,3264,1836,ball,1265,525,1967,1168
IMG_20181001_165213168_BURST016.jpg,3264,1836,ball,1276,724,1737,1217
IMG_20181001_165213168_BURST015.jpg,3264,1836,ball,1490,691,1887,1115
IMG_20181001_165213168_BURST014.jpg,3264,1836,ball,1522,509,2004,975
IMG_20181001_165213168_BURST013.jpg,3264,1836,ball,1329,729,1865,1260
IMG_20181001_165213168_BURST012.jpg,3264,1836,ball,1581,284,2208,874
IMG_20181001_165213168_BURST011.jpg,3264,1836,ball,1774,407,2449,1099
IMG_20181001_165213168_BURST010.jpg,3264,1836,ball,783,611,1988,1758
IMG_20181001_165213168_BURST009.jpg,3264,1836,ball,820,0,2798,1399
IMG_20181001_165213168_BURST008.jpg,3264,1836,ball,327,0,2053,1227
IMG_20181001_165213168_BURST007.jpg,3264,1836,ball,1131,0,2599,938
IMG_20181001_165213168_BURST006.jpg,3264,1836,ball,1276,439,2406,1544
IMG_20181001_165213168_BURST005.jpg,3264,1836,ball,1109,504,2337,1737
IMG_20181001_165213168_BURST004.jpg,3264,1836,ball,1265,204,2374,1292
IMG_20181001_165213168_BURST003.jpg,3264,1836,ball,1201,75,2256,1104
IMG_20181001_165213168_BURST002.jpg,3264,1836,ball,1254,129,2423,1313
IMG_20181001_165213168_BURST001.jpg,3264,1836,ball,1099,359,2353,1629
IMG_20181001_165213168_BURST000_COVER.jpg,3264,1836,ball,1211,284,2396,1479
IMG_20181001_165210793_BURST000_COVER.jpg,3264,1836,ball,1142,338,2374,1581
IMG_20181001_165045542_BURST011.jpg,4096,2304,ball,552,0,3047,2267
IMG_20181001_165045542_BURST010.jpg,4096,2304,ball,0,195,3753,2307
IMG_20181001_165045542_BURST009.jpg,4096,2304,ball,0,437,3457,2307
IMG_20181001_165045542_BURST008.jpg,4096,2304,ball,0,7,3484,2307
IMG_20181001_165045542_BURST007.jpg,4096,2304,ball,0,13,3269,2307
IMG_20181001_165045542_BURST006.jpg,4096,2304,ball,827,13,2724,1749
IMG_20181001_165045542_BURST005.jpg,4096,2304,ball,1224,679,2415,1856
IMG_20181001_165045542_BURST004.jpg,4096,2304,ball,1507,868,2193,1567
IMG_20181001_165045542_BURST003.jpg,4096,2304,ball,1910,612,2394,1116
IMG_20181001_165045542_BURST002.jpg,4096,2304,ball,1601,760,2004,1164
IMG_20181001_165045542_BURST001.jpg,4096,2304,ball,1554,1096,1863,1493
IMG_20181001_165045542_BURST000_COVER.jpg,4096,2304,ball,1520,1022,2065,1527
IMG_20181001_165043729.jpg,4096,2304,ball,1641,1002,1991,1426
IMG_20181001_165032856_BURST008.jpg,4096,2304,ball,1372,814,1977,1352
IMG_20181001_165032856_BURST007.jpg,4096,2304,ball,1493,673,1917,1190
IMG_20181001_165032856_BURST006.jpg,4096,2304,ball,1554,962,1964,1359
IMG_20181001_165032856_BURST005.jpg,4096,2304,ball,1406,377,1910,800
IMG_20181001_165032856_BURST004.jpg,4096,2304,ball,1190,518,1668,1083
IMG_20181001_165032856_BURST003.jpg,4096,2304,ball,175,81,827,773
IMG_20181001_165032856_BURST002.jpg,4096,2304,ball,686,726,1453,1520
IMG_20181001_165032856_BURST001.jpg,4096,2304,ball,1897,1332,2630,1957
IMG_20181001_165032856_BURST000_COVER.jpg,4096,2304,ball,1695,1271,2367,2011
IMG_20181001_165017062_BURST014.jpg,4096,2304,ball,1789,982,2320,1493
IMG_20181001_165017062_BURST013.jpg,4096,2304,ball,1527,552,1977,1002
IMG_20181001_165017062_BURST012.jpg,4096,2304,ball,1231,410,1843,989
IMG_20181001_165017062_BURST011.jpg,4096,2304,ball,1137,0,1890,565
IMG_20181001_165017062_BURST010.jpg,4096,2304,ball,915,901,1850,1587
IMG_20181001_165017062_BURST009.jpg,4096,2304,ball,1722,841,2475,1540
IMG_20181001_165017062_BURST008.jpg,4096,2304,ball,498,417,1170,1022
IMG_20181001_165017062_BURST007.jpg,4096,2304,ball,1473,141,2193,740
IMG_20181001_165017062_BURST006.jpg,4096,2304,ball,2489,531,3067,1137
IMG_20181001_165017062_BURST005.jpg,4096,2304,ball,1776,1190,2388,1890
IMG_20181001_165017062_BURST004.jpg,4096,2304,ball,1809,659,2435,1251
IMG_20181001_165017062_BURST003.jpg,4096,2304,ball,1897,195,2515,794
IMG_20181001_165017062_BURST002.jpg,4096,2304,ball,2146,0,2784,478
IMG_20181001_165017062_BURST001.jpg,4096,2304,ball,1527,1042,2125,1628
IMG_20181001_165017062_BURST000_COVER.jpg,4096,2304,ball,1493,1439,2132,2092
IMG_20181001_165014575.jpg,4096,2304,ball,1587,1298,2186,1903
IMG_20181001_165013012.jpg,4096,2304,ball,1769,720,2193,1123
IMG_20181001_165011639.jpg,4096,2304,ball,982,309,1607,989
IMG_20181001_165006518.jpg,4096,2304,ball,1305,121,2657,1480
IMG_20181001_165005422.jpg,4096,2304,ball,955,0,2502,1049
IMG_20181001_165004608.jpg,4096,2304,ball,0,0,1204,1312
IMG_20181001_165001630.jpg,4096,2304,ball,1056,363,2287,1648
IMG_20181001_165000776.jpg,4096,2304,ball,1735,67,3067,1386
IMG_20181001_164959267.jpg,4096,2304,ball,847,40,2751,1957
IMG_20181001_164956421.jpg,4096,2304,ball,767,0,2684,1863
IMG_20181003_152540513_BURST010.jpg,3264,1836,ball,933,96,1576,825
IMG_20181003_152540513_BURST009.jpg,3264,1836,ball,1040,547,1592,1136
IMG_20181003_152540513_BURST008.jpg,3264,1836,ball,734,450,1377,1093
IMG_20181003_152540513_BURST007.jpg,3264,1836,ball,959,670,1651,1292
IMG_20181003_152540513_BURST006.jpg,3264,1836,ball,1147,718,1774,1249
IMG_20181003_152540513_BURST005.jpg,3264,1836,ball,1544,707,2155,1270
IMG_20181003_152540513_BURST004.jpg,3264,1836,ball,1726,772,2294,1340
IMG_20181003_152540513_BURST003.jpg,3264,1836,ball,1672,595,2219,1093
IMG_20181003_152540513_BURST002.jpg,3264,1836,ball,2106,472,2696,1072
IMG_20181003_152540513_BURST001.jpg,3264,1836,ball,1967,616,2669,1302
IMG_20181003_152540513_BURST000_COVER.jpg,3264,1836,ball,1699,702,2337,1399
IMG_20181003_152537899_HDR.jpg,3264,1836,ball,1747,643,2406,1276
IMG_20181003_152532107.jpg,3264,1836,ball,0,1067,1758,1838
IMG_20181003_152530913.jpg,3264,1836,ball,659,295,2240,1838
IMG_20181003_152529527.jpg,3264,1836,ball,911,0,2610,1340
IMG_20181003_152527652.jpg,3264,1836,ball,975,0,2519,1308
IMG_20181003_152509603_BURST015.jpg,3264,1836,ball,975,922,3119,1838
IMG_20181003_152509603_BURST014.jpg,3264,1836,ball,783,809,3044,1838
IMG_20181003_152509603_BURST013.jpg,3264,1836,ball,155,59,2353,1838
IMG_20181003_152509603_BURST012.jpg,3264,1836,ball,80,509,1871,1838
IMG_20181003_152509603_BURST011.jpg,3264,1836,ball,305,439,1683,1795
IMG_20181003_152509603_BURST010.jpg,3264,1836,ball,831,852,1849,1838
IMG_20181003_152509603_BURST009.jpg,3264,1836,ball,927,745,1779,1624
IMG_20181003_152509603_BURST008.jpg,3264,1836,ball,911,1008,1527,1624
IMG_20181003_152509603_BURST007.jpg,3264,1836,ball,1243,938,1763,1426
IMG_20181003_152509603_BURST006.jpg,3264,1836,ball,1356,949,1812,1388
IMG_20181003_152509603_BURST005.jpg,3264,1836,ball,1372,874,1785,1292
IMG_20181003_152509603_BURST004.jpg,3264,1836,ball,1217,820,1640,1222
IMG_20181003_152509603_BURST003.jpg,3264,1836,ball,1158,729,1560,1120
IMG_20181003_152509603_BURST002.jpg,3264,1836,ball,1190,649,1544,954
IMG_20181003_152509603_BURST001.jpg,3264,1836,ball,1238,675,1560,1008
IMG_20181003_152509603_BURST000_COVER.jpg,3264,1836,ball,1227,713,1608,1067
IMG_20181003_152507648_HDR.jpg,3264,1836,ball,1233,724,1613,1077
IMG_20181003_152502080_HDR.jpg,3264,1836,ball,1361,616,1597,874
IMG_20181003_152452898.jpg,3264,1836,ball,1345,724,1769,1099
IMG_20181003_152452026.jpg,3264,1836,ball,1270,627,1742,1077
IMG_20181003_152438913.jpg,3264,1836,ball,1302,686,1436,809
IMG_20181003_152436786.jpg,3264,1836,ball,1452,772,1592,922
IMG_20181003_152435823.jpg,3264,1836,ball,1415,707,1565,841
IMG_20181003_152434428.jpg,3264,1836,ball,1377,729,1549,900
IMG_20181003_152431711.jpg,3264,1836,ball,1393,761,1785,1115
IMG_20181003_152430698.jpg,3264,1836,ball,1420,783,1790,1147
IMG_20181003_152429071.jpg,3264,1836,ball,1463,627,1710,890
IMG_20181003_152427931.jpg,3264,1836,ball,1410,686,1651,922
IMG_20181003_152420456_HDR.jpg,3264,1836,ball,1699,713,1919,927
IMG_20181003_152417957.jpg,3264,1836,ball,1308,809,1656,1131
IMG_20181003_152400696_BURST022.jpg,3264,1836,ball,927,397,2101,1544
IMG_20181003_152400696_BURST021.jpg,3264,1836,ball,1195,584,2342,1715
IMG_20181003_152400696_BURST020.jpg,3264,1836,ball,1158,332,2144,1302
IMG_20181003_152400696_BURST019.jpg,3264,1836,ball,1050,257,1935,1184
IMG_20181001_164955173.jpg,4096,2304,ball,289,289,2367,2260
IMG_20181001_164953691.jpg,4096,2304,ball,430,0,2603,2072
IMG_20181001_164944467_BURST002.jpg,4096,2304,ball,1386,578,2899,2105
IMG_20181001_164944467_BURST001.jpg,4096,2304,ball,1204,249,2764,1876
IMG_20181001_164944467_BURST000_COVER.jpg,4096,2304,ball,1325,444,2865,1957
IMG_20181001_164928824_BURST013.jpg,4096,2304,ball,1238,0,2462,1036
IMG_20181001_164928824_BURST012.jpg,4096,2304,ball,773,0,2643,1231
IMG_20181001_164928824_BURST011.jpg,4096,2304,ball,0,20,2596,2293
IMG_20181001_164928824_BURST010.jpg,4096,2304,ball,94,370,3376,2307
IMG_20181001_164928824_BURST008.jpg,4096,2304,ball,0,40,3423,2307
IMG_20181001_164928824_BURST007.jpg,4096,2304,ball,108,7,4096,2307
IMG_20181001_164928824_BURST006.jpg,4096,2304,ball,1009,0,3094,1009
IMG_20181001_164928824_BURST005.jpg,4096,2304,ball,1170,0,2253,773
IMG_20181001_164928824_BURST004.jpg,4096,2304,ball,1863,484,2374,982
IMG_20181001_164928824_BURST003.jpg,4096,2304,ball,2132,1480,2576,1903
IMG_20181001_164928824_BURST002.jpg,4096,2304,ball,1984,1372,2401,1755
